   1.0000000e+00   3.0127449e+01   9.0759334e+01   1.2879962e+05   1.0000000e+00
   2.0000000e+00   3.0204154e+01   9.0383511e+01   2.0752175e+05   1.0000000e+00
   3.0000000e+00   3.0407709e+01   8.9682798e+01   1.0971301e+05   0.0000000e+00
   4.0000000e+00   3.0592254e+01   8.9994854e+01   1.3664917e+05   0.0000000e+00
   5.0000000e+00   3.0423752e+01   9.0088066e+01   1.4128615e+05   1.0000000e+00
